x-axis,F1
Hertz,dBV
+387.0000E+00,-84.75849E+00
+387.5000E+00,-84.66569E+00
+388.0000E+00,-84.91567E+00
+388.5000E+00,-85.31778E+00
+389.0000E+00,-85.91138E+00
+389.5000E+00,-86.77693E+00
+390.0000E+00,-87.86025E+00
+390.5000E+00,-89.33865E+00
+391.0000E+00,-91.72545E+00
+391.5000E+00,-95.05765E+00
+392.0000E+00,-100.61445E+00
+392.5000E+00,-101.07017E+00
+393.0000E+00,-98.77533E+00
+393.5000E+00,-93.85853E+00
+394.0000E+00,-91.91038E+00
+394.5000E+00,-91.62012E+00
+395.0000E+00,-91.58172E+00
+395.5000E+00,-92.34073E+00
+396.0000E+00,-93.71584E+00
+396.5000E+00,-96.07424E+00
+397.0000E+00,-96.61261E+00
+397.5000E+00,-95.67457E+00
+398.0000E+00,-97.93217E+00
+398.5000E+00,-98.55109E+00
+399.0000E+00,-97.47269E+00
+399.5000E+00,-104.14475E+00
+400.0000E+00,-110.00179E+00
+400.5000E+00,-114.46419E+00
+401.0000E+00,-103.81095E+00
+401.5000E+00,-95.46824E+00
+402.0000E+00,-93.03304E+00
+402.5000E+00,-90.89568E+00
+403.0000E+00,-89.35541E+00
+403.5000E+00,-88.90101E+00
+404.0000E+00,-88.53474E+00
+404.5000E+00,-88.43831E+00
+405.0000E+00,-88.96951E+00
+405.5000E+00,-89.16827E+00
+406.0000E+00,-89.23950E+00
+406.5000E+00,-89.23950E+00
+407.0000E+00,-89.72334E+00
+407.5000E+00,-90.46538E+00
+408.0000E+00,-91.46698E+00
+408.5000E+00,-92.81745E+00
+409.0000E+00,-94.43125E+00
+409.5000E+00,-96.58165E+00
+410.0000E+00,-97.51828E+00
+410.5000E+00,-97.96867E+00
+411.0000E+00,-102.16067E+00
+411.5000E+00,-102.66137E+00
+412.0000E+00,-100.12682E+00
+412.5000E+00,-96.41962E+00
+413.0000E+00,-94.79518E+00
+413.5000E+00,-95.25758E+00
+414.0000E+00,-95.30093E+00
+414.5000E+00,-95.30428E+00
+415.0000E+00,-95.27228E+00
+415.5000E+00,-94.19745E+00
+416.0000E+00,-92.38418E+00
+416.5000E+00,-89.57938E+00
+417.0000E+00,-89.20117E+00
+417.5000E+00,-88.75556E+00
+418.0000E+00,-87.49156E+00
+418.5000E+00,-87.72941E+00
+419.0000E+00,-87.99596E+00
+419.5000E+00,-87.52556E+00
+420.0000E+00,-88.63252E+00
+420.5000E+00,-90.10302E+00
+421.0000E+00,-91.20542E+00
+421.5000E+00,-96.48365E+00
+422.0000E+00,-102.09492E+00
+422.5000E+00,-101.98612E+00
+423.0000E+00,-98.27544E+00
+423.5000E+00,-93.42726E+00
+424.0000E+00,-92.93446E+00
+424.5000E+00,-92.50719E+00
+425.0000E+00,-92.28292E+00
+425.5000E+00,-93.78532E+00
+426.0000E+00,-95.30115E+00
+426.5000E+00,-96.78416E+00
+427.0000E+00,-97.02256E+00
+427.5000E+00,-99.44089E+00
+428.0000E+00,-103.97209E+00
+428.5000E+00,-100.86149E+00
+429.0000E+00,-100.81508E+00
+429.5000E+00,-104.59108E+00
+430.0000E+00,-101.01944E+00
+430.5000E+00,-98.73465E+00
+431.0000E+00,-99.15865E+00
+431.5000E+00,-95.85957E+00
+432.0000E+00,-92.98208E+00
+432.5000E+00,-91.82528E+00
+433.0000E+00,-91.21738E+00
+433.5000E+00,-91.03739E+00
+434.0000E+00,-91.58459E+00
+434.5000E+00,-92.67484E+00
+435.0000E+00,-94.34319E+00
+435.5000E+00,-97.27919E+00
+436.0000E+00,-98.15336E+00
+436.5000E+00,-98.37514E+00
+437.0000E+00,-99.15434E+00
+437.5000E+00,-98.14819E+00
+438.0000E+00,-96.64023E+00
+438.5000E+00,-97.31703E+00
+439.0000E+00,-98.13362E+00
+439.5000E+00,-99.14642E+00
+440.0000E+00,-101.22642E+00
+440.5000E+00,-102.04711E+00
+441.0000E+00,-101.61885E+00
+441.5000E+00,-94.55965E+00
+442.0000E+00,-89.93073E+00
+442.5000E+00,-87.58033E+00
+443.0000E+00,-86.40553E+00
+443.5000E+00,-85.94295E+00
+444.0000E+00,-86.28855E+00
+444.5000E+00,-88.11169E+00
+445.0000E+00,-90.93082E+00
+445.5000E+00,-95.03002E+00
+446.0000E+00,-106.62590E+00
+446.5000E+00,-110.52281E+00
+447.0000E+00,-99.08601E+00
+447.5000E+00,-94.94743E+00
+448.0000E+00,-93.43484E+00
+448.5000E+00,-94.56764E+00
+449.0000E+00,-93.12277E+00
+449.5000E+00,-91.78369E+00
+450.0000E+00,-92.80929E+00
+450.5000E+00,-93.11749E+00
+451.0000E+00,-93.48264E+00
+451.5000E+00,-95.08584E+00
+452.0000E+00,-96.52157E+00
+452.5000E+00,-97.77624E+00
+453.0000E+00,-98.46904E+00
+453.5000E+00,-100.93913E+00
+454.0000E+00,-104.07747E+00
+454.5000E+00,-103.82947E+00
+455.0000E+00,-99.94652E+00
+455.5000E+00,-93.64424E+00
+456.0000E+00,-92.14824E+00
+456.5000E+00,-90.37032E+00
+457.0000E+00,-88.33672E+00
+457.5000E+00,-89.06387E+00
+458.0000E+00,-89.61735E+00
+458.5000E+00,-89.97255E+00
+459.0000E+00,-93.11355E+00
+459.5000E+00,-96.68052E+00
+460.0000E+00,-100.61812E+00
+460.5000E+00,-100.59043E+00
+461.0000E+00,-100.35632E+00
+461.5000E+00,-100.56432E+00
+462.0000E+00,-97.77706E+00
+462.5000E+00,-96.31146E+00
+463.0000E+00,-98.88586E+00
+463.5000E+00,-98.57412E+00
+464.0000E+00,-98.70997E+00
+464.5000E+00,-102.18517E+00
+465.0000E+00,-102.84460E+00
+465.5000E+00,-102.80357E+00
+466.0000E+00,-103.82917E+00
+466.5000E+00,-103.16837E+00
+467.0000E+00,-101.48418E+00
+467.5000E+00,-98.46338E+00
+468.0000E+00,-97.59965E+00
+468.5000E+00,-97.84513E+00
+469.0000E+00,-97.08993E+00
+469.5000E+00,-98.09563E+00
+470.0000E+00,-100.02679E+00
+470.5000E+00,-96.71319E+00
+471.0000E+00,-94.76249E+00
+471.5000E+00,-93.98759E+00
+472.0000E+00,-90.35079E+00
+472.5000E+00,-88.34463E+00
+473.0000E+00,-88.09823E+00
+473.5000E+00,-86.92426E+00
+474.0000E+00,-86.98945E+00
+474.5000E+00,-88.76065E+00
+475.0000E+00,-90.30349E+00
+475.5000E+00,-93.34917E+00
+476.0000E+00,-98.91397E+00
+476.5000E+00,-98.71539E+00
+477.0000E+00,-96.80976E+00
+477.5000E+00,-93.44976E+00
+478.0000E+00,-92.67856E+00
+478.5000E+00,-92.33403E+00
+479.0000E+00,-91.40283E+00
+479.5000E+00,-92.28609E+00
+480.0000E+00,-93.42787E+00
+480.5000E+00,-93.33507E+00
+481.0000E+00,-94.84206E+00
+481.5000E+00,-96.32841E+00
+482.0000E+00,-94.31721E+00
+482.5000E+00,-93.72089E+00
+483.0000E+00,-93.57760E+00
+483.5000E+00,-91.00320E+00
+484.0000E+00,-89.90077E+00
+484.5000E+00,-89.71870E+00
+485.0000E+00,-88.26910E+00
+485.5000E+00,-87.90846E+00
+486.0000E+00,-88.45950E+00
+486.5000E+00,-88.21950E+00
+487.0000E+00,-89.00968E+00
+487.5000E+00,-90.87528E+00
+488.0000E+00,-92.95514E+00
+488.5000E+00,-97.88234E+00
+489.0000E+00,-106.45994E+00
+489.5000E+00,-104.52691E+00
+490.0000E+00,-100.56458E+00
+490.5000E+00,-94.99338E+00
+491.0000E+00,-94.06681E+00
+491.5000E+00,-93.59102E+00
+492.0000E+00,-92.50462E+00
+492.5000E+00,-93.87744E+00
+493.0000E+00,-95.46261E+00
+493.5000E+00,-96.10261E+00
+494.0000E+00,-98.96929E+00
+494.5000E+00,-100.71655E+00
+495.0000E+00,-96.33095E+00
+495.5000E+00,-93.72204E+00
+496.0000E+00,-92.44593E+00
+496.5000E+00,-93.87153E+00
+497.0000E+00,-95.49768E+00
+497.5000E+00,-96.91462E+00
+498.0000E+00,-96.15942E+00
+498.5000E+00,-93.12110E+00
+499.0000E+00,-88.78527E+00
+499.5000E+00,-87.12767E+00
+500.0000E+00,-86.27954E+00
+500.5000E+00,-86.11429E+00
+501.0000E+00,-86.73029E+00
+501.5000E+00,-87.76424E+00
+502.0000E+00,-89.22024E+00
+502.5000E+00,-90.48190E+00
+503.0000E+00,-91.52891E+00
+503.5000E+00,-92.31611E+00
+504.0000E+00,-92.53517E+00
+504.5000E+00,-92.61650E+00
+505.0000E+00,-92.56210E+00
+505.5000E+00,-92.87581E+00
+506.0000E+00,-93.16654E+00
+506.5000E+00,-93.30574E+00
+507.0000E+00,-92.16090E+00
+507.5000E+00,-90.95321E+00
+508.0000E+00,-90.29721E+00
+508.5000E+00,-88.94141E+00
+509.0000E+00,-87.85959E+00
+509.5000E+00,-88.33799E+00
+510.0000E+00,-88.66126E+00
+510.5000E+00,-89.16443E+00
+511.0000E+00,-90.72123E+00
+511.5000E+00,-92.54354E+00
+512.0000E+00,-94.17127E+00
+512.5000E+00,-93.68487E+00
+513.0000E+00,-93.41492E+00
+513.5000E+00,-93.14933E+00
+514.0000E+00,-91.40853E+00
+514.5000E+00,-91.05062E+00
+515.0000E+00,-91.73213E+00
+515.5000E+00,-90.65373E+00
+516.0000E+00,-91.35677E+00
+516.5000E+00,-93.79997E+00
+517.0000E+00,-93.43337E+00
+517.5000E+00,-94.84975E+00
+518.0000E+00,-98.47855E+00
+518.5000E+00,-98.86080E+00
+519.0000E+00,-101.09448E+00
+519.5000E+00,-106.45128E+00
+520.0000E+00,-103.93112E+00
+520.5000E+00,-101.10623E+00
+521.0000E+00,-99.77343E+00
+521.5000E+00,-100.63896E+00
+522.0000E+00,-102.52687E+00
+522.5000E+00,-105.71727E+00
+523.0000E+00,-103.11240E+00
+523.5000E+00,-99.37248E+00
+524.0000E+00,-97.36128E+00
+524.5000E+00,-94.41080E+00
+525.0000E+00,-91.69595E+00
+525.5000E+00,-91.44795E+00
+526.0000E+00,-90.48981E+00
+526.5000E+00,-89.47386E+00
+527.0000E+00,-90.20506E+00
+527.5000E+00,-90.06559E+00
+528.0000E+00,-89.66743E+00
+528.5000E+00,-92.04183E+00
+529.0000E+00,-92.59261E+00
+529.5000E+00,-91.74615E+00
+530.0000E+00,-90.93655E+00
+530.5000E+00,-90.09569E+00
+531.0000E+00,-89.22529E+00
+531.5000E+00,-89.22299E+00
+532.0000E+00,-90.05000E+00
+532.5000E+00,-91.82920E+00
+533.0000E+00,-91.27833E+00
+533.5000E+00,-91.38622E+00
+534.0000E+00,-92.66622E+00
+534.5000E+00,-93.27097E+00
+535.0000E+00,-94.75820E+00
+535.5000E+00,-97.97900E+00
+536.0000E+00,-101.71959E+00
+536.5000E+00,-103.33292E+00
+537.0000E+00,-99.91212E+00
+537.5000E+00,-100.42757E+00
+538.0000E+00,-100.78793E+00
+538.5000E+00,-97.48233E+00
+539.0000E+00,-96.84608E+00
+539.5000E+00,-97.07458E+00
+540.0000E+00,-96.81378E+00
+540.5000E+00,-100.57818E+00
+541.0000E+00,-104.91928E+00
+541.5000E+00,-101.79128E+00
+542.0000E+00,-101.64393E+00
+542.5000E+00,-103.04467E+00
+543.0000E+00,-102.35187E+00
+543.5000E+00,-103.34405E+00
+544.0000E+00,-105.15021E+00
+544.5000E+00,-98.38381E+00
+545.0000E+00,-93.41718E+00
+545.5000E+00,-90.09558E+00
+546.0000E+00,-89.64733E+00
+546.5000E+00,-89.49888E+00
+547.0000E+00,-89.67648E+00
+547.5000E+00,-92.80949E+00
+548.0000E+00,-96.17944E+00
+548.5000E+00,-99.63864E+00
+549.0000E+00,-103.17500E+00
+549.5000E+00,-108.18876E+00
+550.0000E+00,-115.73276E+00
+550.5000E+00,-113.44893E+00
+551.0000E+00,-107.58984E+00
+551.5000E+00,-97.99464E+00
+552.0000E+00,-94.32044E+00
+552.5000E+00,-92.29996E+00
+553.0000E+00,-90.49036E+00
+553.5000E+00,-90.76547E+00
+554.0000E+00,-91.62821E+00
+554.5000E+00,-91.92101E+00
+555.0000E+00,-93.86359E+00
+555.5000E+00,-96.02665E+00
+556.0000E+00,-95.38665E+00
+556.5000E+00,-96.41404E+00
+557.0000E+00,-98.03689E+00
+557.5000E+00,-96.64969E+00
+558.0000E+00,-97.71839E+00
+558.5000E+00,-100.45113E+00
+559.0000E+00,-101.58393E+00
+559.5000E+00,-101.89808E+00
+560.0000E+00,-101.47938E+00
+560.5000E+00,-99.20578E+00
+561.0000E+00,-96.11289E+00
+561.5000E+00,-92.12889E+00
+562.0000E+00,-92.08244E+00
+562.5000E+00,-91.97876E+00
+563.0000E+00,-91.53876E+00
+563.5000E+00,-93.57932E+00
+564.0000E+00,-95.70628E+00
+564.5000E+00,-97.52548E+00
+565.0000E+00,-99.92649E+00
+565.5000E+00,-101.97157E+00
+566.0000E+00,-103.05797E+00
+566.5000E+00,-100.84957E+00
+567.0000E+00,-98.64665E+00
+567.5000E+00,-98.69305E+00
+568.0000E+00,-96.63487E+00
+568.5000E+00,-94.45769E+00
+569.0000E+00,-94.39529E+00
+569.5000E+00,-94.50509E+00
+570.0000E+00,-95.19040E+00
+570.5000E+00,-98.34240E+00
+571.0000E+00,-103.44064E+00
+571.5000E+00,-108.22105E+00
+572.0000E+00,-102.40185E+00
+572.5000E+00,-99.74756E+00
+573.0000E+00,-99.19808E+00
+573.5000E+00,-97.39488E+00
+574.0000E+00,-96.58097E+00
+574.5000E+00,-96.58266E+00
+575.0000E+00,-94.31546E+00
+575.5000E+00,-92.84198E+00
+576.0000E+00,-92.20358E+00
+576.5000E+00,-90.72682E+00
+577.0000E+00,-89.84361E+00
+577.5000E+00,-89.77321E+00
+578.0000E+00,-90.26462E+00
+578.5000E+00,-90.91252E+00
+579.0000E+00,-91.72212E+00
+579.5000E+00,-92.48505E+00
+580.0000E+00,-92.94594E+00
+580.5000E+00,-92.81474E+00
+581.0000E+00,-94.78985E+00
+581.5000E+00,-96.37279E+00
+582.0000E+00,-95.64799E+00
+582.5000E+00,-94.88939E+00
+583.0000E+00,-94.01376E+00
+583.5000E+00,-92.78016E+00
+584.0000E+00,-92.53250E+00
+584.5000E+00,-92.87631E+00
+585.0000E+00,-94.03151E+00
+585.5000E+00,-96.11564E+00
+586.0000E+00,-98.02844E+00
+586.5000E+00,-95.25404E+00
+587.0000E+00,-94.22045E+00
+587.5000E+00,-94.31837E+00
+588.0000E+00,-93.99517E+00
+588.5000E+00,-95.86055E+00
+589.0000E+00,-99.42568E+00
+589.5000E+00,-97.97768E+00
+590.0000E+00,-95.67327E+00
+590.5000E+00,-92.49727E+00
+591.0000E+00,-91.69982E+00
+591.5000E+00,-91.16055E+00
+592.0000E+00,-90.85175E+00
+592.5000E+00,-92.92673E+00
+593.0000E+00,-95.64760E+00
+593.5000E+00,-99.03960E+00
+594.0000E+00,-99.88008E+00
+594.5000E+00,-98.75279E+00
+595.0000E+00,-94.57519E+00
+595.5000E+00,-91.33975E+00
+596.0000E+00,-89.23546E+00
+596.5000E+00,-89.39066E+00
+597.0000E+00,-89.63250E+00
+597.5000E+00,-90.67162E+00
+598.0000E+00,-94.19322E+00
+598.5000E+00,-100.41069E+00
+599.0000E+00,-104.95907E+00
+599.5000E+00,-97.33027E+00
+600.0000E+00,-93.43507E+00
+600.5000E+00,-91.53489E+00
+601.0000E+00,-90.05489E+00
+601.5000E+00,-89.67506E+00
+602.0000E+00,-89.95916E+00
+602.5000E+00,-89.71276E+00
+603.0000E+00,-90.23717E+00
+603.5000E+00,-91.35181E+00
+604.0000E+00,-91.61421E+00
+604.5000E+00,-92.37729E+00
+605.0000E+00,-93.63329E+00
+605.5000E+00,-94.40575E+00
+606.0000E+00,-94.17190E+00
+606.5000E+00,-92.73190E+00
+607.0000E+00,-92.11888E+00
+607.5000E+00,-91.51594E+00
+608.0000E+00,-90.82954E+00
+608.5000E+00,-91.70747E+00
+609.0000E+00,-92.43112E+00
+609.5000E+00,-92.44712E+00
+610.0000E+00,-92.92517E+00
+610.5000E+00,-93.77020E+00
+611.0000E+00,-95.24860E+00
+611.5000E+00,-97.78049E+00
+612.0000E+00,-100.35115E+00
+612.5000E+00,-102.07755E+00
+613.0000E+00,-102.03520E+00
+613.5000E+00,-100.62610E+00
+614.0000E+00,-96.39570E+00
+614.5000E+00,-94.99435E+00
+615.0000E+00,-94.53518E+00
+615.5000E+00,-91.24398E+00
+616.0000E+00,-88.86898E+00
+616.5000E+00,-87.08590E+00
+617.0000E+00,-85.50670E+00
+617.5000E+00,-84.64396E+00
+618.0000E+00,-84.35192E+00
+618.5000E+00,-84.48312E+00
+619.0000E+00,-84.90198E+00
+619.5000E+00,-85.59478E+00
+620.0000E+00,-86.88884E+00
+620.5000E+00,-88.44320E+00
+621.0000E+00,-90.29280E+00
+621.5000E+00,-92.58950E+00
+622.0000E+00,-94.10469E+00
+622.5000E+00,-94.44389E+00
+623.0000E+00,-94.19691E+00
+623.5000E+00,-93.17423E+00
+624.0000E+00,-90.89423E+00
+624.5000E+00,-90.23379E+00
+625.0000E+00,-89.75171E+00
+625.5000E+00,-88.92611E+00
+626.0000E+00,-89.79501E+00
+626.5000E+00,-91.02096E+00
+627.0000E+00,-91.88496E+00
+627.5000E+00,-95.55085E+00
+628.0000E+00,-99.42392E+00
+628.5000E+00,-99.96312E+00
+629.0000E+00,-98.10735E+00
+629.5000E+00,-95.28148E+00
+630.0000E+00,-93.47028E+00
+630.5000E+00,-91.74095E+00
+631.0000E+00,-90.28189E+00
+631.5000E+00,-90.85309E+00
+632.0000E+00,-90.88957E+00
+632.5000E+00,-90.62404E+00
+633.0000E+00,-92.36644E+00
+633.5000E+00,-93.96393E+00
+634.0000E+00,-95.42793E+00
+634.5000E+00,-99.37611E+00
+635.0000E+00,-100.70371E+00
+635.5000E+00,-99.04611E+00
+636.0000E+00,-98.61047E+00
+636.5000E+00,-96.77372E+00
+637.0000E+00,-92.87452E+00
+637.5000E+00,-92.59396E+00
+638.0000E+00,-92.23488E+00
+638.5000E+00,-90.97088E+00
+639.0000E+00,-92.75273E+00
+639.5000E+00,-94.22926E+00
+640.0000E+00,-93.76046E+00
+640.5000E+00,-92.13736E+00
+641.0000E+00,-90.56183E+00
+641.5000E+00,-89.99863E+00
+642.0000E+00,-90.13359E+00
+642.5000E+00,-91.32175E+00
+643.0000E+00,-95.52975E+00
+643.5000E+00,-98.23496E+00
+644.0000E+00,-99.06837E+00
+644.5000E+00,-93.63477E+00
+645.0000E+00,-91.49633E+00
+645.5000E+00,-91.22778E+00
+646.0000E+00,-90.57178E+00
+646.5000E+00,-91.43733E+00
+647.0000E+00,-93.38148E+00
+647.5000E+00,-94.96868E+00
+648.0000E+00,-99.46982E+00
+648.5000E+00,-106.56311E+00
+649.0000E+00,-112.18871E+00
+649.5000E+00,-110.02121E+00
+650.0000E+00,-99.31081E+00
+650.5000E+00,-98.55195E+00
+651.0000E+00,-97.37715E+00
+651.5000E+00,-94.94995E+00
+652.0000E+00,-93.37612E+00
+652.5000E+00,-92.16786E+00
+653.0000E+00,-91.41266E+00
+653.5000E+00,-90.36315E+00
+654.0000E+00,-89.54597E+00
+654.5000E+00,-89.32997E+00
+655.0000E+00,-88.86311E+00
+655.5000E+00,-88.86417E+00
+656.0000E+00,-90.30417E+00
+656.5000E+00,-91.82513E+00
+657.0000E+00,-93.87366E+00
+657.5000E+00,-97.71206E+00
+658.0000E+00,-98.25805E+00
+658.5000E+00,-97.14091E+00
+659.0000E+00,-95.02091E+00
+659.5000E+00,-94.83713E+00
+660.0000E+00,-95.73403E+00
+660.5000E+00,-96.58843E+00
+661.0000E+00,-100.44369E+00
+661.5000E+00,-106.18719E+00
+662.0000E+00,-108.85279E+00
+662.5000E+00,-108.84917E+00
+663.0000E+00,-106.50839E+00
+663.5000E+00,-100.92919E+00
+664.0000E+00,-97.71384E+00
+664.5000E+00,-97.00504E+00
+665.0000E+00,-95.84491E+00
+665.5000E+00,-96.00534E+00
+666.0000E+00,-97.91574E+00
+666.5000E+00,-95.50396E+00
+667.0000E+00,-93.52702E+00
+667.5000E+00,-92.96542E+00
+668.0000E+00,-91.63140E+00
+668.5000E+00,-90.65539E+00
+669.0000E+00,-90.66979E+00
+669.5000E+00,-90.98914E+00
+670.0000E+00,-91.48115E+00
+670.5000E+00,-92.22835E+00
+671.0000E+00,-93.70031E+00
+671.5000E+00,-95.78807E+00
+672.0000E+00,-99.16407E+00
+672.5000E+00,-102.04791E+00
+673.0000E+00,-103.53479E+00
+673.5000E+00,-99.41959E+00
+674.0000E+00,-94.96488E+00
+674.5000E+00,-90.77574E+00
+675.0000E+00,-89.78854E+00
+675.5000E+00,-88.36947E+00
+676.0000E+00,-86.82059E+00
+676.5000E+00,-87.37579E+00
+677.0000E+00,-87.58192E+00
+677.5000E+00,-87.54544E+00
+678.0000E+00,-89.93424E+00
+678.5000E+00,-92.32698E+00
+679.0000E+00,-94.72378E+00
+679.5000E+00,-108.06804E+00
+680.0000E+00,-111.81972E+00
+680.5000E+00,-102.99572E+00
+681.0000E+00,-97.86509E+00
+681.5000E+00,-94.41017E+00
+682.0000E+00,-93.04537E+00
+682.5000E+00,-91.08181E+00
+683.0000E+00,-89.45192E+00
+683.5000E+00,-88.65832E+00
+684.0000E+00,-87.48252E+00
+684.5000E+00,-86.47717E+00
+685.0000E+00,-86.11557E+00
+685.5000E+00,-85.95846E+00
+686.0000E+00,-86.20950E+00
+686.5000E+00,-87.58070E+00
+687.0000E+00,-89.10050E+00
+687.5000E+00,-91.27515E+00
+688.0000E+00,-96.09915E+00
+688.5000E+00,-98.81582E+00
+689.0000E+00,-99.82312E+00
+689.5000E+00,-96.79432E+00
+690.0000E+00,-96.16415E+00
+690.5000E+00,-97.12025E+00
+691.0000E+00,-98.34585E+00
+691.5000E+00,-99.57588E+00
+692.0000E+00,-100.75796E+00
+692.5000E+00,-100.14036E+00
+693.0000E+00,-98.11167E+00
+693.5000E+00,-94.68287E+00
+694.0000E+00,-94.58521E+00
+694.5000E+00,-93.54637E+00
+695.0000E+00,-91.25837E+00
+695.5000E+00,-91.07781E+00
+696.0000E+00,-90.79377E+00
+696.5000E+00,-90.09297E+00
+697.0000E+00,-91.46258E+00
+697.5000E+00,-92.89662E+00
+698.0000E+00,-93.88222E+00
+698.5000E+00,-98.36115E+00
+699.0000E+00,-103.82028E+00
+699.5000E+00,-109.79948E+00
+700.0000E+00,-105.24833E+00
+700.5000E+00,-98.72837E+00
+701.0000E+00,-95.92357E+00
+701.5000E+00,-93.28404E+00
+702.0000E+00,-91.05478E+00
+702.5000E+00,-90.28358E+00
+703.0000E+00,-89.79989E+00
+703.5000E+00,-89.50381E+00
+704.0000E+00,-89.47341E+00
+704.5000E+00,-89.69834E+00
+705.0000E+00,-90.00744E+00
+705.5000E+00,-89.52264E+00
+706.0000E+00,-89.67359E+00
+706.5000E+00,-90.30860E+00
+707.0000E+00,-90.63980E+00
+707.5000E+00,-91.68290E+00
+708.0000E+00,-93.40930E+00
+708.5000E+00,-98.37548E+00
+709.0000E+00,-103.54420E+00
+709.5000E+00,-108.89140E+00
+710.0000E+00,-100.85815E+00
+710.5000E+00,-94.84459E+00
+711.0000E+00,-93.18699E+00
+711.5000E+00,-92.01844E+00
+712.0000E+00,-91.40904E+00
+712.5000E+00,-91.69544E+00
+713.0000E+00,-90.47221E+00
+713.5000E+00,-89.41957E+00
+714.0000E+00,-89.47397E+00
+714.5000E+00,-88.71247E+00
+715.0000E+00,-87.99288E+00
+715.5000E+00,-88.09368E+00
+716.0000E+00,-87.95881E+00
+716.5000E+00,-87.96423E+00
+717.0000E+00,-88.88903E+00
+717.5000E+00,-90.87902E+00
+718.0000E+00,-94.03086E+00
+718.5000E+00,-100.90446E+00
+719.0000E+00,-102.59646E+00
+719.5000E+00,-100.90314E+00
+720.0000E+00,-96.97994E+00
+720.5000E+00,-94.63080E+00
+721.0000E+00,-93.60559E+00
+721.5000E+00,-95.54799E+00
+722.0000E+00,-97.84135E+00
+722.5000E+00,-100.46055E+00
+723.0000E+00,-105.20011E+00
+723.5000E+00,-106.67429E+00
+724.0000E+00,-104.40069E+00
+724.5000E+00,-100.84443E+00
+725.0000E+00,-98.78079E+00
+725.5000E+00,-98.93439E+00
+726.0000E+00,-98.32829E+00
+726.5000E+00,-98.03321E+00
+727.0000E+00,-98.44921E+00
+727.5000E+00,-99.83927E+00
+728.0000E+00,-100.18484E+00
+728.5000E+00,-97.80404E+00
+729.0000E+00,-98.38355E+00
+729.5000E+00,-99.81273E+00
+730.0000E+00,-101.36153E+00
+730.5000E+00,-102.42420E+00
+731.0000E+00,-102.63100E+00
+731.5000E+00,-100.25020E+00
+732.0000E+00,-96.45930E+00
+732.5000E+00,-92.68955E+00
+733.0000E+00,-92.58235E+00
+733.5000E+00,-92.24116E+00
+734.0000E+00,-92.01170E+00
+734.5000E+00,-93.91570E+00
+735.0000E+00,-94.62914E+00
+735.5000E+00,-94.35522E+00
+736.0000E+00,-91.92002E+00
+736.5000E+00,-90.28480E+00
+737.0000E+00,-89.36815E+00
+737.5000E+00,-88.60495E+00
+738.0000E+00,-88.80487E+00
+738.5000E+00,-90.06887E+00
+739.0000E+00,-91.96923E+00
+739.5000E+00,-94.02758E+00
+740.0000E+00,-96.25478E+00
+740.5000E+00,-94.07509E+00
+741.0000E+00,-91.53576E+00
+741.5000E+00,-89.23976E+00
+742.0000E+00,-88.70283E+00
+742.5000E+00,-88.46226E+00
+743.0000E+00,-88.16946E+00
+743.5000E+00,-88.43433E+00
+744.0000E+00,-88.49437E+00
+744.5000E+00,-87.59997E+00
+745.0000E+00,-87.34088E+00
+745.5000E+00,-87.25403E+00
+746.0000E+00,-86.99163E+00
+746.5000E+00,-88.07032E+00
+747.0000E+00,-89.81746E+00
+747.5000E+00,-91.90546E+00
+748.0000E+00,-93.22603E+00
+748.5000E+00,-93.72045E+00
+749.0000E+00,-91.13165E+00
+749.5000E+00,-89.24809E+00
+750.0000E+00,-87.93755E+00
+750.5000E+00,-87.80635E+00
+751.0000E+00,-88.27709E+00
+751.5000E+00,-89.29722E+00
+752.0000E+00,-93.15002E+00
+752.5000E+00,-100.82901E+00
+753.0000E+00,-112.59701E+00
+753.5000E+00,-102.75265E+00
+754.0000E+00,-95.86391E+00
+754.5000E+00,-94.12951E+00
+755.0000E+00,-93.50521E+00
+755.5000E+00,-94.33117E+00
+756.0000E+00,-97.33597E+00
+756.5000E+00,-101.66482E+00
+757.0000E+00,-102.60644E+00
+757.5000E+00,-96.14884E+00
+758.0000E+00,-92.60243E+00
+758.5000E+00,-90.23395E+00
+759.0000E+00,-89.07075E+00
+759.5000E+00,-89.30046E+00
+760.0000E+00,-90.10790E+00
+760.5000E+00,-91.31110E+00
+761.0000E+00,-93.75189E+00
+761.5000E+00,-96.41709E+00
+762.0000E+00,-97.60269E+00
+762.5000E+00,-101.90515E+00
+763.0000E+00,-106.81850E+00
+763.5000E+00,-103.82170E+00
+764.0000E+00,-101.22298E+00
+764.5000E+00,-98.84062E+00
+765.0000E+00,-95.72862E+00
+765.5000E+00,-94.49133E+00
+766.0000E+00,-94.80539E+00
+766.5000E+00,-93.80379E+00
+767.0000E+00,-93.54485E+00
+767.5000E+00,-94.05365E+00
+768.0000E+00,-93.72180E+00
+768.5000E+00,-94.71241E+00
+769.0000E+00,-97.42441E+00
+769.5000E+00,-100.51812E+00
+770.0000E+00,-102.60615E+00
+770.5000E+00,-103.05255E+00
+771.0000E+00,-99.71860E+00
+771.5000E+00,-97.62408E+00
+772.0000E+00,-99.16488E+00
+772.5000E+00,-102.20487E+00
+773.0000E+00,-102.94535E+00
+773.5000E+00,-97.02695E+00
+774.0000E+00,-94.50671E+00
+774.5000E+00,-93.39316E+00
