x-axis,F1
Hertz,dBV
+82.000E+00,-74.77644E+00
+82.100E+00,-68.05491E+00
+82.200E+00,-78.17196E+00
+82.300E+00,-85.66198E+00
+82.400E+00,-81.30195E+00
+82.500E+00,-84.69481E+00
+82.600E+00,-85.00568E+00
+82.700E+00,-80.70078E+00
+82.800E+00,-82.49423E+00
+82.900E+00,-75.88880E+00
+83.000E+00,-75.15705E+00
+83.100E+00,-68.37926E+00
+83.200E+00,-77.55358E+00
+83.300E+00,-78.79325E+00
+83.400E+00,-82.62883E+00
+83.500E+00,-81.96140E+00
+83.600E+00,-86.75610E+00
+83.700E+00,-89.96403E+00
+83.800E+00,-84.06767E+00
+83.900E+00,-80.11744E+00
+84.000E+00,-72.31010E+00
+84.100E+00,-65.30215E+00
+84.200E+00,-79.91403E+00
+84.300E+00,-82.14900E+00
+84.400E+00,-83.04343E+00
+84.500E+00,-82.20353E+00
+84.600E+00,-79.82016E+00
+84.700E+00,-81.96260E+00
+84.800E+00,-80.50728E+00
+84.900E+00,-87.93108E+00
+85.000E+00,-68.58733E+00
+85.100E+00,-64.30364E+00
+85.200E+00,-85.79189E+00
+85.300E+00,-88.36226E+00
+85.400E+00,-90.35937E+00
+85.500E+00,-81.34600E+00
+85.600E+00,-80.95088E+00
+85.700E+00,-80.45704E+00
+85.800E+00,-85.41658E+00
+85.900E+00,-78.54431E+00
+86.000E+00,-70.08303E+00
+86.100E+00,-64.99719E+00
+86.200E+00,-87.06359E+00
+86.300E+00,-80.72745E+00
+86.400E+00,-85.60772E+00
+86.500E+00,-89.45714E+00
+86.600E+00,-87.83237E+00
+86.700E+00,-84.51767E+00
+86.800E+00,-80.42769E+00
+86.900E+00,-85.15385E+00
+87.000E+00,-79.06287E+00
+87.100E+00,-70.29815E+00
+87.200E+00,-83.89857E+00
+87.300E+00,-85.22652E+00
+87.400E+00,-81.52883E+00
+87.500E+00,-89.25942E+00
+87.600E+00,-83.23564E+00
+87.700E+00,-84.13939E+00
+87.800E+00,-87.18178E+00
+87.900E+00,-81.11567E+00
+88.000E+00,-79.60767E+00
+88.100E+00,-69.03704E+00
+88.200E+00,-89.24907E+00
+88.300E+00,-87.85520E+00
+88.400E+00,-95.99924E+00
+88.500E+00,-94.39944E+00
+88.600E+00,-89.06830E+00
+88.700E+00,-91.35792E+00
+88.800E+00,-86.58704E+00
+88.900E+00,-93.52496E+00
+89.000E+00,-72.75514E+00
+89.100E+00,-68.19487E+00
+89.200E+00,-80.40407E+00
+89.300E+00,-81.29859E+00
+89.400E+00,-93.20830E+00
+89.500E+00,-95.15517E+00
+89.600E+00,-82.17840E+00
+89.700E+00,-86.52143E+00
+89.800E+00,-94.89791E+00
+89.900E+00,-101.55696E+00
+90.000E+00,-80.66354E+00
+90.100E+00,-69.09865E+00
+90.200E+00,-84.02305E+00
+90.300E+00,-85.37306E+00
+90.400E+00,-88.74651E+00
+90.500E+00,-85.91038E+00
+90.600E+00,-92.64036E+00
+90.700E+00,-86.97824E+00
+90.800E+00,-97.85618E+00
+90.900E+00,-80.27693E+00
+91.000E+00,-80.58572E+00
+91.100E+00,-68.30809E+00
+91.200E+00,-78.00640E+00
+91.300E+00,-83.89071E+00
+91.400E+00,-84.23281E+00
+91.500E+00,-78.43282E+00
+91.600E+00,-89.22680E+00
+91.700E+00,-100.34487E+00
+91.800E+00,-88.10156E+00
+91.900E+00,-84.58757E+00
+92.000E+00,-77.37943E+00
+92.100E+00,-65.45262E+00
+92.200E+00,-80.50657E+00
+92.300E+00,-85.84903E+00
+92.400E+00,-92.53118E+00
+92.500E+00,-95.49001E+00
+92.600E+00,-86.85179E+00
+92.700E+00,-81.99302E+00
+92.800E+00,-100.14191E+00
+92.900E+00,-89.37800E+00
+93.000E+00,-76.35625E+00
+93.100E+00,-67.03903E+00
+93.200E+00,-81.02438E+00
+93.300E+00,-87.31656E+00
+93.400E+00,-85.05579E+00
+93.500E+00,-89.73049E+00
+93.600E+00,-86.31085E+00
+93.700E+00,-91.37691E+00
+93.800E+00,-85.73996E+00
+93.900E+00,-83.39190E+00
+94.000E+00,-75.15859E+00
+94.100E+00,-71.06336E+00
+94.200E+00,-83.13097E+00
+94.300E+00,-94.08709E+00
+94.400E+00,-84.07073E+00
+94.500E+00,-80.94682E+00
+94.600E+00,-83.45588E+00
+94.700E+00,-85.84582E+00
+94.800E+00,-79.10344E+00
+94.900E+00,-82.77525E+00
+95.000E+00,-78.67759E+00
+95.100E+00,-68.89227E+00
+95.200E+00,-79.71206E+00
+95.300E+00,-88.98635E+00
+95.400E+00,-79.17098E+00
+95.500E+00,-84.49324E+00
+95.600E+00,-85.43879E+00
+95.700E+00,-91.34722E+00
+95.800E+00,-80.21534E+00
+95.900E+00,-85.62997E+00
+96.000E+00,-78.49678E+00
+96.100E+00,-66.28678E+00
+96.200E+00,-88.08025E+00
+96.300E+00,-80.70451E+00
+96.400E+00,-81.97107E+00
+96.500E+00,-85.68023E+00
+96.600E+00,-85.99647E+00
+96.700E+00,-104.15297E+00
+96.800E+00,-89.83280E+00
+96.900E+00,-89.15560E+00
+97.000E+00,-74.48017E+00
+97.100E+00,-66.24219E+00
+97.200E+00,-88.30661E+00
+97.300E+00,-81.41416E+00
+97.400E+00,-81.95657E+00
+97.500E+00,-82.77644E+00
+97.600E+00,-83.45971E+00
+97.700E+00,-82.54260E+00
+97.800E+00,-80.76828E+00
+97.900E+00,-81.93058E+00
+98.000E+00,-77.55730E+00
+98.100E+00,-68.01753E+00
+98.200E+00,-83.36931E+00
+98.300E+00,-85.97201E+00
+98.400E+00,-80.33114E+00
+98.500E+00,-89.00681E+00
+98.600E+00,-94.69126E+00
+98.700E+00,-92.39394E+00
+98.800E+00,-86.09460E+00
+98.900E+00,-94.24329E+00
+99.000E+00,-79.06126E+00
+99.100E+00,-69.91596E+00
+99.200E+00,-91.73227E+00
+99.300E+00,-101.69089E+00
+99.400E+00,-109.72547E+00
+99.500E+00,-88.81397E+00
+99.600E+00,-82.94639E+00
+99.700E+00,-85.29155E+00
+99.800E+00,-94.11201E+00
+99.900E+00,-85.24045E+00
+100.000E+00,-75.61548E+00
+100.100E+00,-67.66554E+00
+100.200E+00,-90.96399E+00
+100.300E+00,-91.53654E+00
+100.400E+00,-80.07770E+00
+100.500E+00,-86.04660E+00
+100.600E+00,-86.25941E+00
+100.700E+00,-85.46506E+00
+100.800E+00,-79.55382E+00
+100.900E+00,-81.16914E+00
+101.000E+00,-73.81767E+00
+101.100E+00,-64.77093E+00
+101.200E+00,-81.34054E+00
+101.300E+00,-78.55683E+00
+101.400E+00,-94.14760E+00
+101.500E+00,-90.37658E+00
+101.600E+00,-81.26496E+00
+101.700E+00,-95.84833E+00
+101.800E+00,-90.65309E+00
+101.900E+00,-84.25074E+00
+102.000E+00,-81.70561E+00
+102.100E+00,-66.63425E+00
+102.200E+00,-85.89775E+00
+102.300E+00,-82.43638E+00
+102.400E+00,-77.47792E+00
+102.500E+00,-82.41062E+00
+102.600E+00,-91.75421E+00
+102.700E+00,-96.85894E+00
+102.800E+00,-104.85662E+00
+102.900E+00,-88.57431E+00
+103.000E+00,-92.49525E+00
+103.100E+00,-68.65532E+00
+103.200E+00,-83.70600E+00
+103.300E+00,-82.02979E+00
+103.400E+00,-84.81364E+00
+103.500E+00,-89.33013E+00
+103.600E+00,-92.29871E+00
+103.700E+00,-83.93263E+00
+103.800E+00,-77.92213E+00
+103.900E+00,-86.67219E+00
+104.000E+00,-85.22227E+00
+104.100E+00,-68.53168E+00
+104.200E+00,-85.74083E+00
+104.300E+00,-79.18027E+00
+104.400E+00,-88.37574E+00
+104.500E+00,-87.36799E+00
+104.600E+00,-78.18799E+00
+104.700E+00,-86.79202E+00
+104.800E+00,-93.86890E+00
+104.900E+00,-85.67353E+00
+105.000E+00,-80.72999E+00
+105.100E+00,-69.75665E+00
+105.200E+00,-88.59357E+00
+105.300E+00,-86.46987E+00
+105.400E+00,-83.90467E+00
+105.500E+00,-90.64668E+00
+105.600E+00,-83.21455E+00
+105.700E+00,-86.19520E+00
+105.800E+00,-90.56776E+00
+105.900E+00,-87.17283E+00
+106.000E+00,-92.61656E+00
+106.100E+00,-70.41613E+00
+106.200E+00,-76.55927E+00
+106.300E+00,-81.22556E+00
+106.400E+00,-86.96903E+00
+106.500E+00,-85.40013E+00
+106.600E+00,-79.94677E+00
+106.700E+00,-80.21169E+00
+106.800E+00,-85.86227E+00
+106.900E+00,-93.61829E+00
+107.000E+00,-86.15485E+00
+107.100E+00,-67.78359E+00
+107.200E+00,-84.92183E+00
+107.300E+00,-94.82057E+00
+107.400E+00,-92.49898E+00
+107.500E+00,-86.69173E+00
+107.600E+00,-96.25664E+00
+107.700E+00,-84.24498E+00
+107.800E+00,-86.59550E+00
+107.900E+00,-88.67189E+00
+108.000E+00,-81.71083E+00
+108.100E+00,-68.27714E+00
+108.200E+00,-86.69118E+00
+108.300E+00,-92.37925E+00
+108.400E+00,-95.23399E+00
+108.500E+00,-80.36527E+00
+108.600E+00,-84.12037E+00
+108.700E+00,-82.16158E+00
+108.800E+00,-84.58134E+00
+108.900E+00,-81.07364E+00
+109.000E+00,-79.79937E+00
+109.100E+00,-73.98887E+00
+109.200E+00,-76.91538E+00
+109.300E+00,-98.32911E+00
+109.400E+00,-96.07002E+00
+109.500E+00,-87.24905E+00
+109.600E+00,-88.96268E+00
+109.700E+00,-79.92823E+00
+109.800E+00,-80.51437E+00
+109.900E+00,-98.78632E+00
+110.000E+00,-78.99384E+00
+110.100E+00,-74.25327E+00
+110.200E+00,-92.22210E+00
+110.300E+00,-79.05339E+00
+110.400E+00,-86.79198E+00
+110.500E+00,-82.53370E+00
+110.600E+00,-81.43801E+00
+110.700E+00,-91.47216E+00
+110.800E+00,-89.98325E+00
+110.900E+00,-80.03538E+00
+111.000E+00,-81.19928E+00
+111.100E+00,-74.12107E+00
+111.200E+00,-99.15162E+00
+111.300E+00,-90.01071E+00
+111.400E+00,-84.94847E+00
+111.500E+00,-76.56278E+00
+111.600E+00,-84.90950E+00
+111.700E+00,-77.95980E+00
+111.800E+00,-84.11769E+00
+111.900E+00,-82.16150E+00
+112.000E+00,-89.06618E+00
+112.100E+00,-77.12020E+00
+112.200E+00,-89.32526E+00
+112.300E+00,-93.59242E+00
+112.400E+00,-84.07657E+00
+112.500E+00,-83.78198E+00
+112.600E+00,-82.54372E+00
+112.700E+00,-83.51475E+00
+112.800E+00,-98.56124E+00
+112.900E+00,-84.85416E+00
+113.000E+00,-90.14212E+00
+113.100E+00,-76.92699E+00
+113.200E+00,-80.79940E+00
+113.300E+00,-80.00184E+00
+113.400E+00,-91.28903E+00
+113.500E+00,-89.88916E+00
+113.600E+00,-87.56977E+00
+113.700E+00,-83.57773E+00
+113.800E+00,-86.87970E+00
+113.900E+00,-89.40471E+00
+114.000E+00,-97.54487E+00
+114.100E+00,-92.56448E+00
+114.200E+00,-87.76894E+00
+114.300E+00,-83.54468E+00
+114.400E+00,-85.38561E+00
+114.500E+00,-91.11909E+00
+114.600E+00,-84.90599E+00
+114.700E+00,-79.86266E+00
+114.800E+00,-83.51989E+00
+114.900E+00,-86.63517E+00
+115.000E+00,-95.26280E+00
+115.100E+00,-77.40200E+00
+115.200E+00,-88.90325E+00
+115.300E+00,-86.19302E+00
+115.400E+00,-96.70009E+00
+115.500E+00,-83.17652E+00
+115.600E+00,-84.79019E+00
+115.700E+00,-86.49947E+00
+115.800E+00,-90.73293E+00
+115.900E+00,-89.26041E+00
+116.000E+00,-92.22379E+00
+116.100E+00,-73.36178E+00
+116.200E+00,-81.03747E+00
+116.300E+00,-75.02408E+00
+116.400E+00,-78.64548E+00
+116.500E+00,-89.75946E+00
+116.600E+00,-91.52175E+00
+116.700E+00,-82.89873E+00
+116.800E+00,-83.44285E+00
+116.900E+00,-98.23856E+00
+117.000E+00,-87.04831E+00
+117.100E+00,-70.59149E+00
+117.200E+00,-89.68758E+00
+117.300E+00,-78.17244E+00
+117.400E+00,-77.56959E+00
+117.500E+00,-89.83938E+00
+117.600E+00,-95.30733E+00
+117.700E+00,-86.59266E+00
+117.800E+00,-83.73099E+00
+117.900E+00,-89.71221E+00
+118.000E+00,-81.53603E+00
+118.100E+00,-69.73324E+00
+118.200E+00,-82.24197E+00
+118.300E+00,-85.09126E+00
+118.400E+00,-79.01572E+00
+118.500E+00,-84.15194E+00
+118.600E+00,-90.89868E+00
+118.700E+00,-81.52182E+00
+118.800E+00,-89.30792E+00
+118.900E+00,-90.86391E+00
+119.000E+00,-82.94559E+00
+119.100E+00,-70.76615E+00
+119.200E+00,-82.56495E+00
+119.300E+00,-79.09924E+00
+119.400E+00,-79.01753E+00
+119.500E+00,-94.88482E+00
+119.600E+00,-85.01773E+00
+119.700E+00,-93.11563E+00
+119.800E+00,-86.28973E+00
+119.900E+00,-86.33491E+00
+120.000E+00,-84.40427E+00
+120.100E+00,-70.89911E+00
+120.200E+00,-86.30229E+00
+120.300E+00,-84.05740E+00
+120.400E+00,-86.81592E+00
+120.500E+00,-79.43438E+00
+120.600E+00,-77.71369E+00
+120.700E+00,-81.23089E+00
+120.800E+00,-89.62927E+00
+120.900E+00,-93.36541E+00
+121.000E+00,-83.68750E+00
+121.100E+00,-71.36280E+00
+121.200E+00,-80.30958E+00
+121.300E+00,-91.91357E+00
+121.400E+00,-88.38784E+00
+121.500E+00,-86.13673E+00
+121.600E+00,-85.95962E+00
+121.700E+00,-86.46169E+00
+121.800E+00,-82.70337E+00
+121.900E+00,-96.45812E+00
+122.000E+00,-76.99344E+00
+122.100E+00,-68.51429E+00
+122.200E+00,-79.83322E+00
+122.300E+00,-86.55229E+00
+122.400E+00,-87.68588E+00
+122.500E+00,-85.75786E+00
+122.600E+00,-87.31760E+00
+122.700E+00,-86.60820E+00
+122.800E+00,-92.14305E+00
+122.900E+00,-90.84691E+00
+123.000E+00,-90.32058E+00
+123.100E+00,-72.82012E+00
+123.200E+00,-85.59384E+00
+123.300E+00,-80.01090E+00
+123.400E+00,-101.91847E+00
+123.500E+00,-86.20739E+00
+123.600E+00,-98.74899E+00
+123.700E+00,-87.24139E+00
+123.800E+00,-85.26814E+00
+123.900E+00,-81.21041E+00
+124.000E+00,-84.66444E+00
+124.100E+00,-71.16869E+00
+124.200E+00,-80.60431E+00
+124.300E+00,-88.41216E+00
+124.400E+00,-87.93039E+00
+124.500E+00,-87.54783E+00
+124.600E+00,-91.08416E+00
+124.700E+00,-85.98239E+00
+124.800E+00,-78.12966E+00
+124.900E+00,-79.21870E+00
+125.000E+00,-82.20874E+00
+125.100E+00,-71.28596E+00
+125.200E+00,-89.61111E+00
+125.300E+00,-90.12578E+00
+125.400E+00,-86.93655E+00
+125.500E+00,-85.36651E+00
+125.600E+00,-88.47574E+00
+125.700E+00,-91.91547E+00
+125.800E+00,-84.61024E+00
+125.900E+00,-80.07614E+00
+126.000E+00,-89.49830E+00
+126.100E+00,-72.43199E+00
+126.200E+00,-78.32229E+00
+126.300E+00,-89.08119E+00
+126.400E+00,-83.35773E+00
+126.500E+00,-79.09789E+00
+126.600E+00,-96.71688E+00
+126.700E+00,-81.73172E+00
+126.800E+00,-81.25863E+00
+126.900E+00,-79.62648E+00
+127.000E+00,-82.18376E+00
+127.100E+00,-82.47480E+00
+127.200E+00,-82.50532E+00
+127.300E+00,-85.32896E+00
+127.400E+00,-82.94366E+00
+127.500E+00,-84.13999E+00
+127.600E+00,-84.48243E+00
+127.700E+00,-90.42857E+00
+127.800E+00,-81.98065E+00
+127.900E+00,-95.69914E+00
+128.000E+00,-89.58196E+00
+128.100E+00,-78.68410E+00
+128.200E+00,-85.58724E+00
+128.300E+00,-95.67920E+00
+128.400E+00,-89.95397E+00
+128.500E+00,-78.77578E+00
+128.600E+00,-89.59406E+00
+128.700E+00,-82.87902E+00
+128.800E+00,-94.84041E+00
+128.900E+00,-91.40814E+00
+129.000E+00,-82.13765E+00
+129.100E+00,-78.50647E+00
+129.200E+00,-82.15971E+00
+129.300E+00,-85.57814E+00
+129.400E+00,-83.03151E+00
+129.500E+00,-85.29852E+00
+129.600E+00,-96.21677E+00
+129.700E+00,-89.05039E+00
+129.800E+00,-85.29820E+00
+129.900E+00,-104.59617E+00
+130.000E+00,-83.63245E+00
+130.100E+00,-79.65454E+00
+130.200E+00,-82.67270E+00
+130.300E+00,-97.31459E+00
+130.400E+00,-84.76268E+00
+130.500E+00,-89.07048E+00
+130.600E+00,-94.20242E+00
+130.700E+00,-89.08230E+00
+130.800E+00,-77.80648E+00
+130.900E+00,-90.19069E+00
+131.000E+00,-81.80588E+00
+131.100E+00,-77.27404E+00
+131.200E+00,-85.69954E+00
+131.300E+00,-86.39227E+00
+131.400E+00,-81.24993E+00
+131.500E+00,-93.57377E+00
+131.600E+00,-86.67824E+00
+131.700E+00,-96.51832E+00
+131.800E+00,-96.23566E+00
+131.900E+00,-82.76650E+00
+132.000E+00,-85.89459E+00
+132.100E+00,-82.54896E+00
+132.200E+00,-99.92554E+00
+132.300E+00,-82.12901E+00
+132.400E+00,-86.07884E+00
+132.500E+00,-89.72794E+00
+132.600E+00,-84.65649E+00
+132.700E+00,-85.89351E+00
+132.800E+00,-90.05145E+00
+132.900E+00,-88.18017E+00
+133.000E+00,-84.99483E+00
+133.100E+00,-91.24776E+00
+133.200E+00,-87.35076E+00
+133.300E+00,-87.37377E+00
+133.400E+00,-89.76621E+00
+133.500E+00,-92.69063E+00
+133.600E+00,-86.29345E+00
+133.700E+00,-90.55941E+00
+133.800E+00,-98.40771E+00
+133.900E+00,-93.36281E+00
+134.000E+00,-80.53737E+00
+134.100E+00,-88.97505E+00
+134.200E+00,-89.67697E+00
+134.300E+00,-85.93165E+00
+134.400E+00,-85.33483E+00
+134.500E+00,-86.08257E+00
+134.600E+00,-80.90977E+00
+134.700E+00,-80.28093E+00
+134.800E+00,-91.74728E+00
+134.900E+00,-85.38304E+00
+135.000E+00,-79.94386E+00
+135.100E+00,-86.22760E+00
+135.200E+00,-89.66461E+00
+135.300E+00,-80.81119E+00
+135.400E+00,-95.77113E+00
+135.500E+00,-87.39608E+00
+135.600E+00,-82.30062E+00
+135.700E+00,-84.03664E+00
+135.800E+00,-84.58659E+00
+135.900E+00,-80.56681E+00
+136.000E+00,-82.81563E+00
+136.100E+00,-84.30818E+00
+136.200E+00,-85.39222E+00
+136.300E+00,-83.52327E+00
+136.400E+00,-88.17216E+00
+136.500E+00,-84.00786E+00
+136.600E+00,-83.99100E+00
+136.700E+00,-83.77476E+00
+136.800E+00,-97.36237E+00
+136.900E+00,-94.43116E+00
+137.000E+00,-83.71591E+00
+137.100E+00,-82.78077E+00
+137.200E+00,-92.12178E+00
+137.300E+00,-90.22632E+00
+137.400E+00,-84.68751E+00
+137.500E+00,-81.04790E+00
+137.600E+00,-86.87474E+00
+137.700E+00,-91.10718E+00
+137.800E+00,-98.54231E+00
+137.900E+00,-80.00462E+00
+138.000E+00,-86.47005E+00
+138.100E+00,-95.22240E+00
+138.200E+00,-88.14173E+00
+138.300E+00,-98.79584E+00
+138.400E+00,-80.58897E+00
+138.500E+00,-77.84965E+00
+138.600E+00,-78.54819E+00
+138.700E+00,-86.16489E+00
+138.800E+00,-87.16541E+00
+138.900E+00,-78.58713E+00
+139.000E+00,-82.93673E+00
+139.100E+00,-80.51059E+00
+139.200E+00,-82.17466E+00
+139.300E+00,-88.15953E+00
+139.400E+00,-79.39909E+00
+139.500E+00,-83.30623E+00
+139.600E+00,-81.30416E+00
+139.700E+00,-105.24307E+00
+139.800E+00,-94.17911E+00
+139.900E+00,-80.07279E+00
+140.000E+00,-75.40339E+00
+140.100E+00,-79.28012E+00
+140.200E+00,-83.67783E+00
+140.300E+00,-83.42609E+00
+140.400E+00,-88.08914E+00
+140.500E+00,-86.59229E+00
+140.600E+00,-83.75295E+00
+140.700E+00,-82.26538E+00
+140.800E+00,-91.03481E+00
+140.900E+00,-96.02587E+00
+141.000E+00,-94.51059E+00
+141.100E+00,-77.51499E+00
+141.200E+00,-80.83548E+00
+141.300E+00,-90.33338E+00
+141.400E+00,-82.21728E+00
+141.500E+00,-84.99247E+00
+141.600E+00,-90.94159E+00
+141.700E+00,-83.00000E+00
+141.800E+00,-84.38290E+00
+141.900E+00,-87.21131E+00
+142.000E+00,-92.04976E+00
+142.100E+00,-76.93366E+00
+142.200E+00,-91.50978E+00
+142.300E+00,-82.96007E+00
+142.400E+00,-80.21633E+00
+142.500E+00,-83.29897E+00
+142.600E+00,-99.55665E+00
+142.700E+00,-89.16521E+00
+142.800E+00,-76.74859E+00
+142.900E+00,-87.11712E+00
+143.000E+00,-82.31716E+00
+143.100E+00,-81.47005E+00
+143.200E+00,-83.87230E+00
+143.300E+00,-87.23881E+00
+143.400E+00,-88.90127E+00
+143.500E+00,-84.34700E+00
+143.600E+00,-89.08592E+00
+143.700E+00,-85.69332E+00
+143.800E+00,-80.23748E+00
+143.900E+00,-91.09413E+00
+144.000E+00,-90.63260E+00
+144.100E+00,-76.74560E+00
+144.200E+00,-81.54653E+00
+144.300E+00,-86.03664E+00
+144.400E+00,-84.57838E+00
+144.500E+00,-81.34601E+00
+144.600E+00,-80.49034E+00
+144.700E+00,-81.81645E+00
+144.800E+00,-85.73706E+00
+144.900E+00,-77.33689E+00
+145.000E+00,-79.09804E+00
+145.100E+00,-76.47332E+00
+145.200E+00,-82.56823E+00
+145.300E+00,-82.59707E+00
+145.400E+00,-84.34270E+00
+145.500E+00,-90.05737E+00
+145.600E+00,-96.09121E+00
+145.700E+00,-84.35116E+00
+145.800E+00,-85.85287E+00
+145.900E+00,-86.11737E+00
+146.000E+00,-82.97753E+00
+146.100E+00,-80.19502E+00
+146.200E+00,-80.78553E+00
+146.300E+00,-82.62983E+00
+146.400E+00,-84.05484E+00
+146.500E+00,-82.75039E+00
+146.600E+00,-82.80612E+00
+146.700E+00,-81.16180E+00
+146.800E+00,-86.39746E+00
+146.900E+00,-85.68545E+00
+147.000E+00,-75.97690E+00
+147.100E+00,-89.68977E+00
+147.200E+00,-91.19330E+00
+147.300E+00,-86.28610E+00
+147.400E+00,-82.07184E+00
+147.500E+00,-83.28899E+00
+147.600E+00,-79.54335E+00
+147.700E+00,-86.71971E+00
+147.800E+00,-84.92195E+00
+147.900E+00,-86.01519E+00
+148.000E+00,-88.79443E+00
+148.100E+00,-79.72995E+00
+148.200E+00,-82.52696E+00
+148.300E+00,-83.21366E+00
+148.400E+00,-95.03157E+00
+148.500E+00,-88.35048E+00
+148.600E+00,-86.20138E+00
+148.700E+00,-82.38182E+00
+148.800E+00,-89.43761E+00
+148.900E+00,-83.66634E+00
+149.000E+00,-93.96397E+00
+149.100E+00,-73.01321E+00
+149.200E+00,-80.33000E+00
+149.300E+00,-83.88017E+00
+149.400E+00,-101.86424E+00
+149.500E+00,-86.74544E+00
+149.600E+00,-87.53800E+00
+149.700E+00,-81.22387E+00
+149.800E+00,-79.55919E+00
+149.900E+00,-113.93036E+00
+150.000E+00,-87.58335E+00
+150.100E+00,-78.85319E+00
+150.200E+00,-79.23726E+00
+150.300E+00,-79.47893E+00
+150.400E+00,-90.62606E+00
+150.500E+00,-97.02862E+00
+150.600E+00,-80.97704E+00
+150.700E+00,-82.30349E+00
+150.800E+00,-90.59476E+00
+150.900E+00,-85.71532E+00
+151.000E+00,-85.31505E+00
+151.100E+00,-85.09500E+00
+151.200E+00,-86.20187E+00
+151.300E+00,-84.80378E+00
+151.400E+00,-84.11664E+00
+151.500E+00,-91.14211E+00
+151.600E+00,-81.51424E+00
+151.700E+00,-93.53855E+00
+151.800E+00,-82.25245E+00
+151.900E+00,-87.73010E+00
+152.000E+00,-85.69807E+00
+152.100E+00,-78.65792E+00
+152.200E+00,-81.48629E+00
+152.300E+00,-89.45780E+00
+152.400E+00,-85.34546E+00
+152.500E+00,-88.47685E+00
+152.600E+00,-86.81121E+00
+152.700E+00,-86.71249E+00
+152.800E+00,-89.66537E+00
+152.900E+00,-81.01201E+00
+153.000E+00,-83.28668E+00
+153.100E+00,-78.01960E+00
+153.200E+00,-78.74066E+00
+153.300E+00,-84.18561E+00
+153.400E+00,-87.97928E+00
+153.500E+00,-90.73322E+00
+153.600E+00,-87.44382E+00
+153.700E+00,-80.87850E+00
+153.800E+00,-88.10697E+00
+153.900E+00,-86.51973E+00
+154.000E+00,-79.86093E+00
+154.100E+00,-72.70732E+00
+154.200E+00,-77.28969E+00
+154.300E+00,-89.31609E+00
+154.400E+00,-87.19197E+00
+154.500E+00,-84.36503E+00
+154.600E+00,-77.94957E+00
+154.700E+00,-84.92801E+00
+154.800E+00,-95.29776E+00
+154.900E+00,-93.23255E+00
+155.000E+00,-82.16239E+00
+155.100E+00,-74.13720E+00
+155.200E+00,-81.29738E+00
+155.300E+00,-76.26173E+00
+155.400E+00,-77.69904E+00
+155.500E+00,-84.53655E+00
+155.600E+00,-111.14489E+00
+155.700E+00,-86.14165E+00
+155.800E+00,-87.04262E+00
+155.900E+00,-82.19588E+00
+156.000E+00,-88.23749E+00
+156.100E+00,-84.12311E+00
+156.200E+00,-84.74414E+00
+156.300E+00,-84.54655E+00
+156.400E+00,-82.98167E+00
+156.500E+00,-96.55909E+00
+156.600E+00,-107.98286E+00
+156.700E+00,-91.44717E+00
+156.800E+00,-99.28059E+00
+156.900E+00,-85.62790E+00
+157.000E+00,-88.40954E+00
+157.100E+00,-75.04264E+00
+157.200E+00,-75.33474E+00
+157.300E+00,-81.28920E+00
+157.400E+00,-85.14132E+00
+157.500E+00,-90.52401E+00
+157.600E+00,-82.79971E+00
+157.700E+00,-83.59803E+00
+157.800E+00,-82.26010E+00
+157.900E+00,-84.98311E+00
+158.000E+00,-92.22825E+00
+158.100E+00,-77.70164E+00
+158.200E+00,-75.74878E+00
+158.300E+00,-83.28763E+00
+158.400E+00,-81.77074E+00
+158.500E+00,-80.19422E+00
+158.600E+00,-85.07188E+00
+158.700E+00,-94.30352E+00
+158.800E+00,-91.37616E+00
+158.900E+00,-89.22896E+00
+159.000E+00,-85.49238E+00
+159.100E+00,-83.50017E+00
+159.200E+00,-90.25436E+00
+159.300E+00,-89.45989E+00
+159.400E+00,-79.69679E+00
+159.500E+00,-79.20495E+00
+159.600E+00,-84.63627E+00
+159.700E+00,-82.72208E+00
+159.800E+00,-85.29367E+00
+159.900E+00,-82.16910E+00
+160.000E+00,-87.89298E+00
+160.100E+00,-78.97778E+00
+160.200E+00,-89.52542E+00
+160.300E+00,-86.12343E+00
+160.400E+00,-88.09320E+00
+160.500E+00,-81.12903E+00
+160.600E+00,-84.09535E+00
+160.700E+00,-90.13818E+00
+160.800E+00,-83.10871E+00
+160.900E+00,-82.44621E+00
+161.000E+00,-92.63279E+00
+161.100E+00,-85.62013E+00
+161.200E+00,-84.49352E+00
+161.300E+00,-80.67668E+00
+161.400E+00,-89.45899E+00
+161.500E+00,-85.83621E+00
+161.600E+00,-86.46941E+00
+161.700E+00,-79.52419E+00
+161.800E+00,-99.48649E+00
+161.900E+00,-85.54956E+00
+162.000E+00,-80.52569E+00
+162.100E+00,-78.96650E+00
+162.200E+00,-83.12250E+00
+162.300E+00,-99.77992E+00
+162.400E+00,-81.67099E+00
+162.500E+00,-82.79038E+00
+162.600E+00,-89.32452E+00
+162.700E+00,-85.47852E+00
+162.800E+00,-83.69303E+00
+162.900E+00,-79.65288E+00
+163.000E+00,-85.99611E+00
+163.100E+00,-84.14407E+00
+163.200E+00,-81.87722E+00
+163.300E+00,-85.23054E+00
+163.400E+00,-89.09907E+00
+163.500E+00,-86.62681E+00
+163.600E+00,-86.16986E+00
+163.700E+00,-82.97390E+00
+163.800E+00,-80.25229E+00
+163.900E+00,-82.08365E+00
+164.000E+00,-82.71058E+00
+164.100E+00,-80.58820E+00
